customer_id,gender,age,married,number_of_dependents,city,zip_code,latitude,longitude,population,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,churn_label,churn_score,cltv,churn_category,churn_reason,age_group
7029-RPUAV,Male,74,Yes,0,Los Gatos,95030,37.222842,-121.988727,13290,1,17,No offer,Yes,28.18,Yes,Yes,Cable,16,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,100.45,1622.45,0.0,0.0,479.06,2101.51,3.0,Churned,Yes,87.0,5508.0,Competitor,Competitor offered more data,Senior Citizen
8111-SLLHI,Male,65,Yes,0,San Jose,95128,37.316146,-121.936285,32804,1,39,No offer,Yes,33.25,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.65,4284.8,0.0,0.0,1296.75,5581.55,3.0,Churned,Yes,96.0,4687.0,Attitude,Attitude of support person,Senior Citizen
5293-WXJAK,Female,73,Yes,0,San Jose,95135,37.28682,-121.723877,15798,5,11,No offer,Yes,17.25,Yes,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.05,1133.65,0.0,0.0,189.75,1323.4,3.0,Churned,Yes,82.0,4553.0,Competitor,Competitor offered more data,Senior Citizen
4086-YQSNZ,Female,74,Yes,0,Glencoe,95232,38.358464,-120.579304,21,1,3,Offer E,Yes,3.29,No,Yes,Fiber Optic,9,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.4,224.05,0.0,0.0,9.87,233.92,2.0,Churned,Yes,89.0,3834.0,Attitude,Attitude of service provider,Senior Citizen
8399-YNDCH,Male,80,No,0,Columbia,95310,38.085839,-120.37855,2144,0,21,No offer,Yes,34.62,No,Yes,DSL,14,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.05,1236.15,0.0,0.0,727.02,1963.17,1.0,Churned,Yes,70.0,4716.0,Competitor,Competitor had better devices,Senior Citizen
5565-FILXA,Female,76,No,0,Escondido,92027,33.141265,-116.967221,48690,0,16,No offer,Yes,38.75,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.15,1529.2,0.0,0.0,620.0,2149.2,2.0,Churned,Yes,96.0,5913.0,Other,Don't know,Senior Citizen
4187-CINZD,Female,73,No,0,Lakewood,90712,33.840524,-118.148403,30173,0,46,No offer,Yes,6.13,No,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Credit Card,95.25,4424.2,0.0,0.0,281.98,4706.18,2.0,Churned,Yes,90.0,3180.0,Competitor,Competitor had better devices,Senior Citizen
6818-WOBHJ,Female,70,Yes,0,Fulton,95439,38.493888,-122.777141,476,1,68,Offer A,Yes,24.13,Yes,Yes,Fiber Optic,24,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.6,6127.6,0.0,0.0,1640.84,7768.44,1.0,Churned,Yes,69.0,5651.0,Competitor,Competitor had better devices,Senior Citizen
9134-CEQMF,Male,75,Yes,0,Nice,95464,39.12334,-122.838198,2223,1,7,Offer E,Yes,13.63,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,676.7,0.0,0.0,95.41,772.11,2.0,Churned,Yes,89.0,3077.0,Dissatisfaction,Network reliability,Senior Citizen
8519-IMDHU,Male,74,Yes,0,Alderpoint,95511,40.166028,-123.584144,261,1,15,No offer,Yes,45.25,Yes,Yes,Cable,22,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.6,1345.55,0.0,0.0,678.75,2024.3,1.0,Churned,Yes,83.0,4981.0,Competitor,Competitor had better devices,Senior Citizen
3372-KWFBM,Male,76,No,0,Bayside,95524,40.825486,-124.049485,1689,0,16,No offer,Yes,19.18,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.6,1281.0,0.0,0.0,306.88,1587.88,3.0,Churned,Yes,81.0,2508.0,Dissatisfaction,Network reliability,Senior Citizen
7206-GZCDC,Female,75,No,0,Loleta,95551,40.665952,-124.240051,1447,0,1,Offer E,Yes,29.68,No,Yes,Cable,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,0.0,0.0,29.68,98.93,2.0,Churned,Yes,75.0,4371.0,Attitude,Attitude of support person,Senior Citizen
1768-ZAIFU,Female,74,No,0,Rio Dell,95562,40.485849,-124.163234,3284,0,1,No offer,No,0.0,No,Yes,Cable,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.2,25.2,0.0,0.0,0.0,25.2,1.0,Churned,Yes,67.0,5688.0,Competitor,Competitor made better offer,Senior Citizen
3793-MMFUH,Female,73,No,0,Davis,95618,38.544002,-121.685559,648,0,13,No offer,Yes,19.03,Yes,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.05,1290.0,0.0,0.0,247.39,1537.39,1.0,Churned,Yes,90.0,2230.0,Competitor,Competitor made better offer,Senior Citizen
6567-HOOPW,Female,69,No,0,Folsom,95630,38.672638,-121.147403,51855,0,1,No offer,Yes,20.06,No,Yes,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.2,79.2,0.0,0.0,20.06,99.26,3.0,Churned,Yes,76.0,4363.0,Competitor,Competitor made better offer,Senior Citizen
8621-MNIHH,Female,75,Yes,0,Madison,95653,38.674276,-121.961866,844,1,34,No offer,Yes,2.88,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,3217.55,0.0,0.0,97.92,3315.4700000000003,1.0,Churned,Yes,88.0,3369.0,Competitor,Competitor had better devices,Senior Citizen
5419-CONWX,Female,65,No,0,Pleasant Grove,95668,38.833554,-121.498102,901,0,4,No offer,Yes,12.68,No,Yes,Fiber Optic,10,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.8,442.85,0.0,0.0,50.72,493.5700000000001,1.0,Churned,Yes,89.0,2268.0,Competitor,Competitor had better devices,Senior Citizen
7024-OHCCK,Female,77,No,0,Sheridan,95681,38.984756,-121.345074,1219,0,2,No offer,Yes,19.27,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,170.85,0.0,0.0,38.54,209.39,3.0,Churned,Yes,72.0,4193.0,Other,Poor expertise of online support,Senior Citizen
5357-TZHPP,Male,67,No,0,Wheatland,95692,39.043387,-121.409837,3600,0,9,No offer,Yes,30.8,Yes,Yes,Fiber Optic,18,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.4,732.5,0.0,0.0,277.2,1009.7,2.0,Churned,Yes,83.0,5745.0,Attitude,Attitude of support person,Senior Citizen
0506-LVNGN,Female,78,No,0,Rancho Cordova,95742,38.591134,-121.161585,299,0,5,No offer,Yes,42.33,No,Yes,Fiber Optic,9,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.55,349.65,0.0,0.0,211.65,561.3,1.0,Churned,Yes,90.0,4028.0,Competitor,Competitor had better devices,Senior Citizen
9809-IMGCQ,Male,65,No,0,Canyon Dam,95923,40.171312,-121.120605,86,0,22,Offer D,Yes,40.18,Yes,Yes,Fiber Optic,8,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,96.7,2082.95,0.0,100.0,883.96,3066.91,1.0,Churned,Yes,93.0,4458.0,Competitor,Competitor made better offer,Senior Citizen
3254-YRILK,Male,74,No,0,Dobbins,95935,39.381174,-121.21191,614,0,19,Offer D,Yes,39.97,Yes,Yes,Fiber Optic,9,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.2,1775.8,0.0,0.0,759.43,2535.23,1.0,Churned,Yes,69.0,5683.0,Competitor,Competitor had better devices,Senior Citizen
0529-ONKER,Male,70,No,0,Forest Ranch,95942,40.077028,-121.494168,1351,0,15,Offer D,Yes,46.38,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.65,1146.65,0.0,0.0,695.7,1842.35,3.0,Churned,Yes,96.0,2099.0,Attitude,Attitude of support person,Senior Citizen
5240-IJOQT,Male,69,No,0,Grass Valley,95949,39.099204,-121.137962,17922,0,1,No offer,Yes,11.34,Yes,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,74.7,0.0,0.0,11.34,86.04,1.0,Churned,Yes,88.0,3348.0,Competitor,Competitor had better devices,Senior Citizen
0661-XEYAN,Female,76,No,0,Nevada City,95959,39.333737,-120.858667,17269,0,1,No offer,No,0.0,No,Yes,DSL,26,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,25.8,25.8,0.0,20.0,0.0,45.8,1.0,Churned,Yes,90.0,3884.0,Competitor,Competitor had better devices,Senior Citizen
2660-EMUBI,Male,71,No,0,Escondido,92027,33.141265,-116.967221,48690,0,10,Offer D,Yes,41.37,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.35,898.35,0.0,0.0,413.7,1312.05,1.0,Churned,Yes,75.0,5353.0,Competitor,Competitor made better offer,Senior Citizen
7675-OZCZG,Female,76,No,0,Fallbrook,92028,33.362575,-117.299644,42239,0,3,No offer,Yes,30.14,No,Yes,DSL,6,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.0,127.1,0.0,10.0,90.42,227.52,3.0,Churned,Yes,77.0,4145.0,Competitor,Competitor made better offer,Senior Citizen
9391-EOYLI,Male,77,Yes,0,Lewiston,96052,40.704293,-122.803899,1845,1,12,Offer D,Yes,6.97,No,Yes,Fiber Optic,19,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.45,950.2,0.0,0.0,83.64,1033.84,2.0,Churned,Yes,69.0,5374.0,Competitor,Competitor made better offer,Senior Citizen
2761-OCIAX,Male,74,No,0,Palo Cedro,96073,40.582399,-122.195512,4931,0,2,No offer,Yes,6.51,No,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,165.4,0.0,0.0,13.02,178.42000000000002,2.0,Churned,Yes,81.0,2803.0,Competitor,Competitor made better offer,Senior Citizen
3068-OMWZA,Male,77,No,0,Round Mountain,96084,40.923558,-122.059933,459,0,1,No offer,Yes,49.6,Yes,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.8,88.8,0.0,10.0,49.6,148.4,1.0,Churned,Yes,91.0,3106.0,Competitor,Competitor made better offer,Senior Citizen
4154-AQUGT,Male,76,Yes,0,San Diego,92130,32.957195,-117.202542,28201,1,13,Offer D,Yes,1.47,No,Yes,Fiber Optic,5,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.05,1169.35,0.0,0.0,19.11,1188.4599999999998,1.0,Churned,Yes,82.0,3861.0,Competitor,Competitor made better offer,Senior Citizen
8017-LXHFA,Female,77,No,0,San Diego,92130,32.957195,-117.202542,28201,0,23,Offer D,Yes,31.17,No,Yes,Fiber Optic,23,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,2293.6,0.0,0.0,716.9100000000001,3010.51,2.0,Churned,Yes,95.0,2740.0,Competitor,Competitor made better offer,Senior Citizen
4248-QPAVC,Female,80,Yes,0,San Diego,92130,32.957195,-117.202542,28201,1,17,Offer D,Yes,36.82,Yes,Yes,Fiber Optic,6,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.35,1463.45,0.0,0.0,625.94,2089.3900000000003,1.0,Churned,Yes,90.0,3209.0,Competitor,Competitor made better offer,Senior Citizen
4690-LLKUA,Male,68,No,0,San Diego,92130,32.957195,-117.202542,28201,0,17,No offer,Yes,40.93,No,Yes,DSL,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.05,770.6,0.0,0.0,695.81,1466.41,1.0,Churned,Yes,93.0,3797.0,Competitor,Competitor made better offer,Senior Citizen
9490-DFPMD,Female,79,No,0,San Diego,92130,32.957195,-117.202542,28201,0,42,No offer,Yes,9.53,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.65,3541.35,0.0,0.0,400.26,3941.61,2.0,Churned,Yes,90.0,4871.0,Competitor,Competitor made better offer,Senior Citizen
8580-AECUZ,Male,65,No,0,San Diego,92130,32.957195,-117.202542,28201,0,1,No offer,Yes,42.3,No,Yes,Fiber Optic,16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.1,79.1,0.0,0.0,42.3,121.4,3.0,Churned,Yes,92.0,5001.0,Competitor,Competitor made better offer,Senior Citizen
5047-LHVLY,Male,68,No,0,San Diego,92121,32.898613,-117.202937,4258,0,1,Offer E,Yes,39.78,No,Yes,Cable,12,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.15,50.15,0.0,0.0,39.78,89.93,2.0,Churned,Yes,91.0,3438.0,Competitor,Competitor made better offer,Senior Citizen
8375-DKEBR,Female,72,No,0,Hermosa Beach,90254,33.86532,-118.396336,18693,0,1,Offer E,Yes,34.51,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0.0,0.0,34.51,104.11,1.0,Churned,Yes,96.0,3438.0,Competitor,Competitor had better devices,Senior Citizen
7279-BUYWN,Female,66,No,0,Buena Park,90620,33.845706,-118.012204,44442,0,41,No offer,Yes,27.95,Yes,Yes,Fiber Optic,23,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,113.2,4689.5,0.0,0.0,1145.95,5835.45,1.0,Churned,Yes,89.0,3380.0,Attitude,Attitude of support person,Senior Citizen
7156-MHUGY,Male,68,No,0,Buena Park,90621,33.874224,-117.993368,33528,0,13,No offer,Yes,26.11,No,Yes,Fiber Optic,4,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.5,1201.15,29.84,140.0,339.43,1650.7400000000002,1.0,Churned,Yes,76.0,5394.0,Competitor,Competitor had better devices,Senior Citizen
9606-PBKBQ,Male,69,Yes,0,Long Beach,90813,33.781086,-118.199049,63136,1,32,No offer,Yes,5.99,Yes,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,2642.05,49.57,0.0,191.68,2784.16,1.0,Churned,Yes,94.0,4584.0,Attitude,Attitude of support person,Senior Citizen
3536-IQCTX,Male,76,Yes,0,South Pasadena,91030,34.110444,-118.156957,23984,1,32,No offer,Yes,49.6,Yes,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.3,2661.1,0.0,0.0,1587.2,4248.3,1.0,Churned,Yes,75.0,2712.0,Competitor,Competitor had better devices,Senior Citizen
3132-TVFDZ,Male,70,Yes,0,Glendale,91202,34.167926,-118.267539,21990,1,57,No offer,No,0.0,No,Yes,Cable,3,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,2572.95,12.07,0.0,0.0,2560.88,2.0,Churned,Yes,82.0,5172.0,Attitude,Attitude of support person,Senior Citizen
8080-DDEMJ,Male,71,No,0,Glendale,91204,34.136306,-118.26036,17015,0,1,Offer E,Yes,15.28,No,Yes,Cable,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.1,45.1,0.0,0.0,15.28,60.38,2.0,Churned,Yes,79.0,4499.0,Attitude,Attitude of support person,Senior Citizen
6702-OHFWR,Male,75,No,0,Reseda,91335,34.200175,-118.540958,68018,0,1,Offer E,No,0.0,No,Yes,DSL,26,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.3,43.3,0.0,0.0,0.0,43.3,3.0,Churned,Yes,91.0,4972.0,Other,Poor expertise of online support,Senior Citizen
4510-PYUSH,Female,67,No,0,Sylmar,91342,34.321621,-118.399841,81986,0,38,No offer,Yes,26.1,No,Yes,DSL,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,57.15,2250.65,0.0,0.0,991.8,3242.4500000000003,1.0,Churned,Yes,75.0,3110.0,Attitude,Attitude of support person,Senior Citizen
8840-DQLGN,Female,65,Yes,0,Burbank,91502,34.177267,-118.31003,11517,1,35,No offer,Yes,15.98,Yes,Yes,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,3653.35,0.0,0.0,559.3000000000001,4212.65,1.0,Churned,Yes,81.0,4745.0,Attitude,Attitude of support person,Senior Citizen
4193-ORFCL,Female,80,No,0,North Hollywood,91606,34.187599,-118.387125,45358,0,1,Offer E,Yes,15.24,No,Yes,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.1,45.1,0.0,0.0,15.24,60.34,1.0,Churned,Yes,70.0,2740.0,Competitor,Competitor had better devices,Senior Citizen
7776-QWNFX,Male,71,Yes,0,Chino,91710,33.990646,-117.663025,75319,1,30,No offer,Yes,4.65,No,Yes,DSL,29,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.4,1527.5,0.0,0.0,139.5,1667.0,3.0,Churned,Yes,83.0,4795.0,Attitude,Attitude of support person,Senior Citizen
6689-TCZHQ,Female,70,No,0,Claremont,91711,34.127621,-117.717863,34716,0,5,Offer E,Yes,12.27,No,Yes,Fiber Optic,20,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,78.95,378.4,0.0,0.0,61.35,439.75,3.0,Churned,Yes,65.0,4054.0,Attitude,Attitude of support person,Senior Citizen
9497-QCMMS,Male,73,No,0,San Diego,92117,32.825086,-117.199424,51213,0,1,Offer E,Yes,30.17,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,93.55,0.0,0.0,30.17,123.72,1.0,Churned,Yes,81.0,5536.0,Competitor,Competitor made better offer,Senior Citizen
3424-NMNBO,Male,78,Yes,0,San Diego,92117,32.825086,-117.199424,51213,1,58,No offer,Yes,49.38,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.85,6287.25,0.0,0.0,2864.04,9151.29,1.0,Churned,Yes,91.0,4739.0,Competitor,Competitor made better offer,Senior Citizen
4514-GFCFI,Female,76,No,0,San Diego,92117,32.825086,-117.199424,51213,0,16,No offer,Yes,17.51,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,1350.15,0.0,0.0,280.16,1630.3100000000002,2.0,Churned,Yes,91.0,5136.0,Attitude,Attitude of support person,Senior Citizen
8000-REIQB,Female,73,No,0,San Diego,92117,32.825086,-117.199424,51213,0,1,Offer E,Yes,22.5,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.95,69.95,0.0,10.0,22.5,102.45,2.0,Churned,Yes,94.0,3208.0,Competitor,Competitor made better offer,Senior Citizen
4795-KTRTH,Female,68,Yes,0,San Diego,92122,32.85723,-117.209774,34902,1,5,Offer E,Yes,47.28,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.0,371.65,40.64,10.0,236.4,577.41,1.0,Churned,Yes,91.0,4287.0,Competitor,Competitor made better offer,Senior Citizen
9961-JBNMK,Male,79,No,0,Desert Center,92239,33.889605,-115.257009,964,0,21,No offer,Yes,42.27,No,Yes,Fiber Optic,7,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,2030.3,10.2,0.0,887.6700000000001,2907.77,1.0,Churned,Yes,87.0,4317.0,Dissatisfaction,Product dissatisfaction,Senior Citizen
6179-GJPSO,Female,67,No,0,Escondido,92027,33.141265,-116.967221,48690,0,43,No offer,Yes,31.83,No,Yes,Fiber Optic,10,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,108.15,4600.7,0.0,0.0,1368.6899999999998,5969.389999999999,1.0,Churned,Yes,86.0,2833.0,Competitor,Competitor made better offer,Senior Citizen
8290-YWKHZ,Female,69,Yes,0,Fallbrook,92028,33.362575,-117.299644,42239,1,32,No offer,Yes,33.74,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.2,2931.0,17.88,0.0,1079.68,3992.8,3.0,Churned,Yes,90.0,5247.0,Competitor,Competitor made better offer,Senior Citizen
8051-HJRLT,Female,72,No,0,Wrightwood,92397,34.358321,-117.618263,4253,0,1,Offer E,Yes,18.2,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.55,70.55,0.0,0.0,18.2,88.75,3.0,Churned,Yes,82.0,2146.0,Attitude,Attitude of service provider,Senior Citizen
4021-RQSNY,Male,75,Yes,0,Moreno Valley,92555,33.907361,-117.109972,12743,1,29,No offer,Yes,25.78,Yes,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,98.5,3004.15,37.55,40.0,747.62,3754.22,3.0,Churned,Yes,72.0,5137.0,Attitude,Attitude of service provider,Senior Citizen
9061-TIHDA,Male,67,Yes,0,Murrieta,92563,33.581045,-117.14719,18311,1,13,No offer,Yes,31.7,Yes,Yes,Cable,6,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,1233.65,48.09,0.0,412.1,1597.66,1.0,Churned,Yes,90.0,2982.0,Competitor,Competitor had better devices,Senior Citizen
8699-ASUFO,Male,72,Yes,0,Nuevo,92567,33.82769,-117.102244,7344,1,7,No offer,Yes,8.92,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.4,527.9,32.46,0.0,62.44,557.88,3.0,Churned,Yes,96.0,4969.0,Attitude,Attitude of service provider,Senior Citizen
4695-WJZUE,Female,68,No,0,Irvine,92606,33.703976,-117.824172,17621,0,2,No offer,Yes,21.57,Yes,Yes,Fiber Optic,28,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.55,179.25,0.0,0.0,43.14,222.39,1.0,Churned,Yes,80.0,3685.0,Competitor,Competitor had better devices,Senior Citizen
3988-RQIXO,Female,68,No,0,Corona Del Mar,92625,33.600987,-117.862734,13422,0,1,No offer,Yes,43.61,No,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.3,91.3,0.0,0.0,43.61,134.91,3.0,Churned,Yes,71.0,2371.0,Attitude,Attitude of service provider,Senior Citizen
5931-FLJJF,Male,75,Yes,0,Midway City,92655,33.744439,-117.98588,8660,1,7,No offer,Yes,16.05,No,Yes,Fiber Optic,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.1,467.55,20.23,0.0,112.35,559.67,2.0,Churned,Yes,83.0,3669.0,Attitude,Attitude of service provider,Senior Citizen
3207-OYBWH,Male,74,Yes,0,Newport Beach,92661,33.601309,-117.902304,4242,1,57,No offer,Yes,49.91,Yes,Yes,Fiber Optic,21,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,5427.05,12.59,0.0,2844.87,8259.33,2.0,Churned,Yes,86.0,6259.0,Attitude,Attitude of support person,Senior Citizen
7216-EWTRS,Female,78,Yes,0,Newport Beach,92663,33.62251,-117.927024,22133,4,1,No offer,Yes,17.35,Yes,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.8,100.8,0.0,0.0,17.35,118.15,1.0,Churned,Yes,65.0,3128.0,Attitude,Attitude of service provider,Senior Citizen
2528-HFYZX,Male,66,Yes,0,Santa Ana,92706,33.765893,-117.881533,37879,2,17,No offer,Yes,1.05,No,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.45,1233.4,0.0,0.0,17.85,1251.25,1.0,Churned,Yes,92.0,3266.0,Competitor,Competitor had better devices,Senior Citizen
4140-MUHUG,Female,73,No,0,Oak View,93022,34.404544,-119.302118,6503,0,3,No offer,Yes,18.38,No,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.85,220.95,0.0,0.0,55.14,276.09,2.0,Churned,Yes,70.0,3561.0,Attitude,Attitude of service provider,Senior Citizen
1587-FKLZB,Male,79,Yes,0,Santa Barbara,93101,34.419203,-119.710008,31727,1,66,Offer A,Yes,28.86,Yes,Yes,Fiber Optic,25,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,99.5,6822.15,0.0,0.0,1904.76,8726.91,1.0,Churned,Yes,96.0,4479.0,Competitor,Competitor had better devices,Senior Citizen
5440-FLBQG,Male,69,Yes,0,Santa Barbara,93110,34.437945,-119.77191,15757,1,69,Offer A,Yes,48.88,Yes,Yes,Fiber Optic,4,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,108.4,7318.2,0.0,0.0,3372.7200000000003,10690.92,3.0,Churned,Yes,73.0,4708.0,Attitude,Attitude of service provider,Senior Citizen
2774-LVQUS,Female,65,Yes,0,Temecula,92592,33.507255,-117.029473,46171,2,15,No offer,Yes,44.13,Yes,Yes,Fiber Optic,3,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,83.05,1258.3,0.0,110.0,661.95,2030.25,3.0,Churned,Yes,70.0,2596.0,Competitor,Competitor made better offer,Senior Citizen
4612-THJBS,Female,68,No,0,Terra Bella,93270,35.939068,-119.043666,5868,0,56,No offer,Yes,34.58,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.75,5510.65,0.0,0.0,1936.48,7447.129999999999,3.0,Churned,Yes,93.0,5605.0,Attitude,Attitude of service provider,Senior Citizen
4094-NSEDU,Female,79,No,0,Temecula,92592,33.507255,-117.029473,46171,0,21,No offer,Yes,21.15,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,1973.75,0.0,0.0,444.15,2417.9,2.0,Churned,Yes,73.0,4819.0,Competitor,Competitor made better offer,Senior Citizen
